name,year_start,college,division,fame,YEAR,G,POS,TRB%,STL%,BLK%,PTS,AST%
Mark Davis,1996,Texas Tech University,1,0,1996.0,57.0,SF,13.1,3.6,2.9,188.0,12.6
Mark Davis,1996,Texas Tech University,1,0,1997.0,75.0,SF,10.3,2.5,1.3,639.0,12.9
Mark Davis,1996,Texas Tech University,1,0,1998.0,71.0,SF,10.0,2.9,1.5,282.0,13.5
Mark Davis,1996,Texas Tech University,1,0,2000.0,23.0,SF,9.5,2.7,0.6,143.0,12.8
Paul Davis,2007,Michigan State University,1,0,2009.0,27.0,PF,12.1,1.6,0.7,107.0,6.1
Ricky Davis,1999,University of Iowa,1,0,1999.0,46.0,SG,8.9,2.9,0.9,209.0,19.2
Ricky Davis,1999,University of Iowa,1,0,2000.0,48.0,SG,8.2,2.7,1.0,227.0,18.9
Ricky Davis,1999,University of Iowa,1,0,2001.0,7.0,SG,5.9,3.9,2.2,32.0,31.0
Ricky Davis,1999,University of Iowa,1,0,2002.0,82.0,SF,7.3,1.9,0.9,959.0,16.6
Ricky Davis,1999,University of Iowa,1,0,2003.0,79.0,SG,7.0,2.0,0.8,1626.0,26.5
Ricky Davis,1999,University of Iowa,1,0,2004.0,79.0,SF-SG,8.2,2.0,0.7,1140.0,19.1
Ricky Davis,1999,University of Iowa,1,0,2004.0,22.0,SG,8.4,1.7,0.7,336.0,24.6
Ricky Davis,1999,University of Iowa,1,0,2004.0,57.0,SF,8.1,2.2,0.6,804.0,16.5
Ricky Davis,1999,University of Iowa,1,0,2005.0,82.0,SG,5.4,1.7,0.8,1309.0,15.5
Ricky Davis,1999,University of Iowa,1,0,2006.0,78.0,SG-SF,6.6,1.5,0.4,1516.0,22.2
Ricky Davis,1999,University of Iowa,1,0,2006.0,42.0,SG,6.5,1.5,0.4,827.0,22.8
Ricky Davis,1999,University of Iowa,1,0,2006.0,36.0,SF,6.7,1.6,0.4,689.0,21.4
Ricky Davis,1999,University of Iowa,1,0,2007.0,81.0,SF,6.2,1.4,0.6,1374.0,21.9
Ricky Davis,1999,University of Iowa,1,0,2008.0,82.0,SF,7.1,1.6,0.4,1130.0,16.4
Ricky Davis,1999,University of Iowa,1,0,2009.0,36.0,SG,4.4,1.3,0.5,232.0,16.4
Ricky Davis,1999,University of Iowa,1,0,2010.0,36.0,SF,6.6,1.1,0.4,158.0,12.3
Terry Davis,1990,Virginia Union University,0,0,1990.0,63.0,PF,14.3,1.3,1.9,298.0,3.9
Terry Davis,1990,Virginia Union University,0,0,1991.0,55.0,PF,14.9,0.9,1.7,300.0,5.5
Terry Davis,1990,Virginia Union University,0,0,1992.0,68.0,PF,16.6,0.6,0.8,693.0,4.0
Terry Davis,1990,Virginia Union University,0,0,1993.0,75.0,PF,15.4,0.7,0.7,955.0,4.3
Terry Davis,1990,Virginia Union University,0,0,1995.0,46.0,PF,14.5,0.5,0.4,140.0,2.4
Terry Davis,1990,Virginia Union University,0,0,1998.0,74.0,PF,16.0,1.3,1.0,323.0,2.5
Walter Davis,1978,University of North Carolina,0,0,1982.0,55.0,SF,4.8,1.9,0.1,794.0,23.3
Walter Davis,1978,University of North Carolina,0,0,1983.0,80.0,SG,4.4,2.2,0.3,1521.0,25.1
Walter Davis,1978,University of North Carolina,0,0,1984.0,78.0,SG,4.6,2.0,0.3,1557.0,25.0
Walter Davis,1978,University of North Carolina,0,0,1985.0,23.0,SG,3.5,1.5,0.0,345.0,26.8
Walter Davis,1978,University of North Carolina,0,0,1986.0,70.0,SG,5.2,2.0,0.1,1523.0,26.5
Walter Davis,1978,University of North Carolina,0,0,1987.0,79.0,SG,5.2,1.7,0.1,1867.0,22.7
Walter Davis,1978,University of North Carolina,0,0,1988.0,68.0,SF,4.6,2.1,0.1,1217.0,21.9
Walter Davis,1978,University of North Carolina,0,0,1989.0,81.0,SG,4.2,1.7,0.2,1267.0,15.3
Walter Davis,1978,University of North Carolina,0,0,1990.0,69.0,SG,5.7,1.6,0.3,1207.0,14.9
Walter Davis,1978,University of North Carolina,0,0,1991.0,71.0,SG,6.1,2.3,0.1,924.0,12.2
Walter Davis,1978,University of North Carolina,0,0,1991.0,39.0,SG,5.6,2.5,0.2,728.0,11.7
Walter Davis,1978,University of North Carolina,0,0,1991.0,32.0,SG,7.3,2.0,0.0,196.0,13.3
Walter Davis,1978,University of North Carolina,0,0,1992.0,46.0,SF,5.1,1.9,0.1,457.0,16.0
Darryl Dawkins,1976,Unknown,0,0,1982.0,48.0,C,15.3,0.8,2.8,528.0,6.7
Darryl Dawkins,1976,Unknown,0,0,1984.0,81.0,C,12.8,1.2,3.3,1357.0,7.2
Darryl Dawkins,1976,Unknown,0,0,1985.0,39.0,C,10.4,0.7,2.1,527.0,6.4
Darryl Dawkins,1976,Unknown,0,0,1986.0,51.0,C,11.6,0.6,2.8,778.0,9.7
Johnny Dawkins,1987,Duke University,1,0,1987.0,81.0,PG,5.5,1.9,0.1,835.0,24.9
Johnny Dawkins,1987,Duke University,1,0,1988.0,65.0,PG,5.1,1.9,0.1,1027.0,29.4
Johnny Dawkins,1987,Duke University,1,0,1989.0,32.0,PG,5.1,2.3,0.0,454.0,28.9
Johnny Dawkins,1987,Duke University,1,0,1990.0,81.0,PG,4.9,2.1,0.2,1162.0,29.7
Johnny Dawkins,1987,Duke University,1,0,1991.0,4.0,PG,7.2,1.2,0.0,63.0,37.1
Johnny Dawkins,1987,Duke University,1,0,1992.0,82.0,PG,4.6,1.6,0.1,988.0,30.2
Johnny Dawkins,1987,Duke University,1,0,1993.0,74.0,PG,4.6,2.4,0.1,655.0,32.8
Johnny Dawkins,1987,Duke University,1,0,1994.0,72.0,PG,5.0,2.4,0.2,475.0,30.1
Johnny Dawkins,1987,Duke University,1,0,1995.0,50.0,PG,5.7,2.3,0.1,325.0,26.2
Tony Dawson,1991,Florida State University,1,0,1995.0,2.0,SF,13.3,0.0,0.0,8.0,13.5
Todd Day,1993,University of Arkansas,1,0,1993.0,71.0,SG,8.7,1.9,1.6,983.0,9.4
Todd Day,1993,University of Arkansas,1,0,1994.0,76.0,SG,8.4,2.5,1.7,966.0,10.7
Todd Day,1993,University of Arkansas,1,0,1995.0,82.0,SG,7.1,2.0,1.7,1310.0,8.3
Todd Day,1993,University of Arkansas,1,0,1996.0,79.0,SG,7.0,2.2,2.0,922.0,9.5
Todd Day,1993,University of Arkansas,1,0,1996.0,8.0,SG,7.9,1.2,1.4,73.0,4.6
Todd Day,1993,University of Arkansas,1,0,1996.0,71.0,SG,6.9,2.3,2.1,849.0,10.0
Todd Day,1993,University of Arkansas,1,0,1997.0,81.0,SG,8.3,2.4,1.6,1178.0,8.6
Todd Day,1993,University of Arkansas,1,0,1998.0,5.0,SG,5.1,5.5,0.0,30.0,18.1
Todd Day,1993,University of Arkansas,1,0,2000.0,58.0,SG,7.6,2.4,1.7,396.0,10.7
Todd Day,1993,University of Arkansas,1,0,2001.0,31.0,SG,6.1,1.5,1.4,132.0,12.2
Austin Daye,2010,Gonzaga University,1,0,2010.0,69.0,SF,11.5,1.5,2.4,349.0,6.3
Austin Daye,2010,Gonzaga University,1,0,2011.0,72.0,SF,11.6,1.5,2.2,537.0,8.5
Austin Daye,2010,Gonzaga University,1,0,2012.0,41.0,SF,9.0,2.0,2.8,194.0,9.2
Austin Daye,2010,Gonzaga University,1,0,2013.0,55.0,SF,10.6,1.1,2.6,247.0,10.1
Austin Daye,2010,Gonzaga University,1,0,2013.0,24.0,SF,10.4,0.8,1.8,122.0,9.6
Austin Daye,2010,Gonzaga University,1,0,2013.0,31.0,SF,10.8,1.5,3.5,125.0,10.6
Austin Daye,2010,Gonzaga University,1,0,2014.0,22.0,SF,10.4,1.4,2.0,66.0,8.2
Austin Daye,2010,Gonzaga University,1,0,2014.0,8.0,SF,12.4,0.0,0.0,8.0,9.2
Austin Daye,2010,Gonzaga University,1,0,2014.0,14.0,SF,9.8,1.8,2.5,58.0,7.9
Austin Daye,2010,Gonzaga University,1,0,2015.0,34.0,SF,12.4,1.8,1.1,129.0,7.5
Austin Daye,2010,Gonzaga University,1,0,2015.0,26.0,SF,12.9,1.5,0.8,103.0,5.1
Austin Daye,2010,Gonzaga University,1,0,2015.0,8.0,SF,10.5,2.7,2.2,26.0,16.0
Darren Daye,1984,"University of California, Los Angeles",0,0,1984.0,75.0,SF,9.3,1.6,0.6,455.0,21.8
Darren Daye,1984,"University of California, Los Angeles",0,0,1985.0,80.0,SF,9.5,1.6,0.7,695.0,21.0
Darren Daye,1984,"University of California, Los Angeles",0,0,1986.0,64.0,SF,9.2,2.1,0.6,556.0,15.6
Darren Daye,1984,"University of California, Los Angeles",0,0,1988.0,47.0,SF,6.9,2.2,0.4,283.0,14.7
Andrew DeClercq,1996,University of Florida,1,0,1996.0,22.0,C,11.1,1.8,1.8,59.0,6.8
Andrew DeClercq,1996,University of Florida,1,0,1998.0,81.0,C,15.2,2.9,2.5,439.0,5.9
Dewayne Dedmon,2014,University of Southern California,1,0,2015.0,59.0,C,19.7,1.0,4.8,216.0,1.6
Terry Dehere,1994,Seton Hall University,1,0,1994.0,64.0,PG,4.8,1.8,0.2,342.0,15.2
Terry Dehere,1994,Seton Hall University,1,0,1995.0,80.0,PG,5.0,1.3,0.3,835.0,20.7
Terry Dehere,1994,Seton Hall University,1,0,1996.0,82.0,PG,4.3,1.4,0.6,1016.0,27.3
Terry Dehere,1994,Seton Hall University,1,0,1997.0,73.0,PG,5.3,1.3,0.2,470.0,24.6
Terry Dehere,1994,Seton Hall University,1,0,1998.0,77.0,PG,4.2,1.9,0.2,489.0,22.4
Terry Dehere,1994,Seton Hall University,1,0,1999.0,26.0,SG-PG,4.8,1.3,0.8,83.0,16.1
Terry Dehere,1994,Seton Hall University,1,0,1999.0,22.0,SG,4.8,1.0,0.8,74.0,16.7
Bryce Dejean-Jones,2016,Iowa State University,1,0,2016.0,14.0,SG,9.5,1.8,0.6,79.0,7.7
Sam Dekker,2016,University of Wisconsin,1,0,2017.0,77.0,SF,10.9,1.3,1.2,504.0,7.7
Malcolm Delaney,2017,Virginia Polytechnic Institute and State University,0,0,2017.0,73.0,PG,5.5,1.5,0.1,391.0,23.1
Bison Dele,1992,University of Arizona,1,0,1993.0,21.0,PF,13.2,2.9,4.3,96.0,3.2
Bison Dele,1992,University of Arizona,1,0,1994.0,80.0,C,16.4,1.6,3.6,639.0,5.2
Bison Dele,1992,University of Arizona,1,0,1996.0,65.0,C,13.7,1.7,1.9,1029.0,9.4
Bison Dele,1992,University of Arizona,1,0,1998.0,78.0,C,15.8,1.4,1.6,1261.0,7.0
Bison Dele,1992,University of Arizona,1,0,1999.0,49.0,C,14.1,1.8,2.8,513.0,11.9
Carlos Delfino,2005,Unknown,0,0,2005.0,30.0,SG,7.0,2.6,1.0,116.0,13.3
Carlos Delfino,2005,Unknown,0,0,2006.0,68.0,SG,9.3,1.6,1.5,247.0,9.7
Carlos Delfino,2005,Unknown,0,0,2007.0,82.0,SG,11.5,1.8,0.5,428.0,10.2
Carlos Delfino,2005,Unknown,0,0,2008.0,82.0,SG,11.0,1.9,0.5,738.0,11.3
Carlos Delfino,2005,Unknown,0,0,2010.0,75.0,SF,9.8,1.8,0.7,825.0,14.0
Carlos Delfino,2005,Unknown,0,0,2011.0,49.0,SF,7.3,2.6,0.4,565.0,12.1
Carlos Delfino,2005,Unknown,0,0,2012.0,54.0,SF,7.5,2.6,0.5,488.0,11.9
Carlos Delfino,2005,Unknown,0,0,2013.0,67.0,SF,7.4,2.0,0.4,708.0,12.5
Tony Delk,1997,University of Kentucky,1,0,1997.0,61.0,PG,6.9,2.3,0.5,332.0,18.5
Tony Delk,1997,University of Kentucky,1,0,1998.0,77.0,PG,5.5,2.3,0.5,781.0,19.3
Tony Delk,1997,University of Kentucky,1,0,1998.0,3.0,PG,3.6,0.0,0.0,8.0,13.3
Tony Delk,1997,University of Kentucky,1,0,1998.0,74.0,PG,5.5,2.3,0.5,773.0,19.4
Tony Delk,1997,University of Kentucky,1,0,1999.0,36.0,PG,4.6,1.4,0.7,246.0,26.6
Tony Delk,1997,University of Kentucky,1,0,2000.0,46.0,PG,6.7,2.5,0.5,296.0,12.4
Tony Delk,1997,University of Kentucky,1,0,2001.0,82.0,SG,6.5,1.7,0.5,1005.0,12.1
Tony Delk,1997,University of Kentucky,1,0,2002.0,63.0,SG,7.8,1.9,0.5,597.0,15.2
Tony Delk,1997,University of Kentucky,1,0,2002.0,41.0,SG,8.0,1.9,0.3,435.0,15.6
Tony Delk,1997,University of Kentucky,1,0,2002.0,22.0,SG,7.6,2.0,0.8,162.0,14.6
Tony Delk,1997,University of Kentucky,1,0,2003.0,67.0,PG,7.0,2.0,0.4,654.0,14.0
Tony Delk,1997,University of Kentucky,1,0,2004.0,33.0,SG,6.3,2.7,1.0,197.0,7.8
Tony Delk,1997,University of Kentucky,1,0,2005.0,56.0,SG,5.6,1.8,0.2,667.0,13.9
Tony Delk,1997,University of Kentucky,1,0,2006.0,24.0,PG-SG,8.2,1.9,0.2,182.0,15.2
Tony Delk,1997,University of Kentucky,1,0,2006.0,23.0,PG,8.0,1.9,0.2,180.0,15.5
Matthew Dellavedova,2014,Saint Mary's College of California,1,0,2014.0,72.0,SG,5.4,1.3,0.3,339.0,22.1
Matthew Dellavedova,2014,Saint Mary's College of California,1,0,2015.0,67.0,SG,5.2,0.9,0.1,319.0,21.1
Matthew Dellavedova,2014,Saint Mary's College of California,1,0,2016.0,76.0,PG,4.9,1.2,0.4,569.0,26.2
Matthew Dellavedova,2014,Saint Mary's College of California,1,0,2017.0,76.0,PG,4.3,1.4,0.0,577.0,25.7
Fennis Dembo,1989,University of Wyoming,1,0,1989.0,31.0,SF,17.6,0.7,0.0,36.0,10.1
Larry Demic,1980,University of Arizona,1,0,1982.0,48.0,PF,12.7,0.5,1.0,92.0,5.0
Dell Demps,1994,University of the Pacific,1,0,1996.0,16.0,SG,5.8,1.8,0.8,53.0,15.9
Dell Demps,1994,University of the Pacific,1,0,1997.0,2.0,SG,0.0,5.4,0.0,2.0,0.0
Luol Deng,2005,Duke University,1,0,2005.0,61.0,SF,10.8,1.5,1.2,711.0,14.8
Luol Deng,2005,Duke University,1,0,2006.0,78.0,SF,11.4,1.4,1.5,1112.0,9.7
Luol Deng,2005,Duke University,1,0,2007.0,82.0,SF,10.8,1.6,1.2,1540.0,11.8
Luol Deng,2005,Duke University,1,0,2008.0,63.0,SF,10.4,1.4,1.1,1070.0,13.2
Luol Deng,2005,Duke University,1,0,2009.0,49.0,SF,10.1,1.9,1.1,690.0,9.0
Luol Deng,2005,Duke University,1,0,2010.0,70.0,SF,10.7,1.3,1.8,1230.0,9.1
Luol Deng,2005,Duke University,1,0,2011.0,82.0,SF,8.7,1.3,1.1,1430.0,11.9
Luol Deng,2005,Duke University,1,0,2012.0,54.0,SF,9.2,1.4,1.2,828.0,11.7
Luol Deng,2005,Duke University,1,0,2013.0,75.0,SF,9.4,1.5,0.8,1237.0,13.2
Luol Deng,2005,Duke University,1,0,2014.0,63.0,SF,9.2,1.5,0.3,1011.0,14.6
Luol Deng,2005,Duke University,1,0,2014.0,23.0,SF,10.5,1.5,0.4,438.0,18.7
Luol Deng,2005,Duke University,1,0,2014.0,40.0,SF,8.4,1.4,0.3,573.0,12.0
Luol Deng,2005,Duke University,1,0,2015.0,72.0,SF,9.3,1.4,0.8,1007.0,9.9
Luol Deng,2005,Duke University,1,0,2016.0,74.0,PF,10.5,1.6,0.9,911.0,9.0
Luol Deng,2005,Duke University,1,0,2017.0,56.0,SF,10.8,1.6,1.1,425.0,7.0
Kenny Dennard,1982,Duke University,1,0,1984.0,43.0,PF,12.8,2.4,1.0,90.0,12.0
Justin Dentmon,2012,University of Washington,1,0,2012.0,6.0,PG,5.1,1.2,0.0,26.0,18.0
Justin Dentmon,2012,University of Washington,1,0,2012.0,4.0,PG,5.7,0.7,0.0,22.0,20.9
DeMar DeRozan,2010,University of Southern California,1,0,2010.0,77.0,SG,7.9,1.3,0.8,662.0,4.9
DeMar DeRozan,2010,University of Southern California,1,0,2011.0,82.0,SG,6.5,1.5,0.8,1410.0,8.6
DeMar DeRozan,2010,University of Southern California,1,0,2012.0,63.0,SG,5.6,1.2,0.6,1054.0,10.8
DeMar DeRozan,2010,University of Southern California,1,0,2013.0,82.0,SG,6.3,1.3,0.6,1485.0,12.0
DeMar DeRozan,2010,University of Southern California,1,0,2014.0,79.0,SG,6.6,1.5,0.7,1791.0,18.9
DeMar DeRozan,2010,University of Southern California,1,0,2015.0,60.0,SG,7.6,1.8,0.4,1204.0,17.0
DeMar DeRozan,2010,University of Southern California,1,0,2016.0,78.0,SG,7.1,1.5,0.6,1830.0,20.8
DeMar DeRozan,2010,University of Southern California,1,0,2017.0,74.0,SG,8.3,1.5,0.4,2020.0,20.6
Derrick Dial,2000,Eastern Michigan University,1,0,2000.0,8.0,SG,15.6,0.6,0.7,40.0,9.3
Derrick Dial,2000,Eastern Michigan University,1,0,2001.0,33.0,SG,10.4,1.0,2.0,86.0,18.3
Derrick Dial,2000,Eastern Michigan University,1,0,2002.0,32.0,SG,10.6,1.8,1.0,101.0,18.6
Derrick Dial,2000,Eastern Michigan University,1,0,2002.0,25.0,SG,10.1,1.7,1.2,73.0,19.3
Derrick Dial,2000,Eastern Michigan University,1,0,2002.0,7.0,SG,12.6,2.2,0.0,28.0,15.4
Derrick Dial,2000,Eastern Michigan University,1,0,2004.0,9.0,SG,8.6,3.7,0.0,26.0,3.7
Boris Diaw,2004,Unknown,0,0,2004.0,76.0,SG,10.1,1.6,1.4,342.0,14.9
Boris Diaw,2004,Unknown,0,0,2005.0,66.0,SG,8.2,1.6,1.2,314.0,19.5
Boris Diaw,2004,Unknown,0,0,2006.0,81.0,PF,10.8,1.0,2.1,1080.0,24.9
Boris Diaw,2004,Unknown,0,0,2007.0,73.0,PF,8.1,0.6,1.2,709.0,21.7
Boris Diaw,2004,Unknown,0,0,2008.0,82.0,PF,9.3,1.3,1.1,725.0,19.0
Boris Diaw,2004,Unknown,0,0,2009.0,81.0,PF,9.6,1.2,1.6,1072.0,21.2
Boris Diaw,2004,Unknown,0,0,2009.0,22.0,PF,9.1,1.0,1.2,183.0,12.1
Boris Diaw,2004,Unknown,0,0,2009.0,59.0,PF,9.7,1.2,1.6,889.0,23.4
Boris Diaw,2004,Unknown,0,0,2010.0,82.0,PF,8.8,1.1,1.6,925.0,18.9
Boris Diaw,2004,Unknown,0,0,2011.0,82.0,PF,9.0,1.4,1.3,924.0,20.6
Boris Diaw,2004,Unknown,0,0,2012.0,57.0,PF,11.3,1.2,1.3,365.0,23.8
Boris Diaw,2004,Unknown,0,0,2012.0,37.0,PF,11.0,1.0,1.4,272.0,26.9
Boris Diaw,2004,Unknown,0,0,2012.0,20.0,PF,12.0,1.8,1.1,93.0,16.1
Boris Diaw,2004,Unknown,0,0,2013.0,75.0,PF,8.6,1.6,1.1,435.0,15.0
Boris Diaw,2004,Unknown,0,0,2014.0,79.0,PF,9.3,1.1,1.2,717.0,16.3
Boris Diaw,2004,Unknown,0,0,2015.0,81.0,PF,10.0,0.9,0.9,708.0,17.9
Boris Diaw,2004,Unknown,0,0,2016.0,76.0,PF,9.6,1.0,1.2,485.0,18.4
Boris Diaw,2004,Unknown,0,0,2017.0,73.0,PF,7.1,0.7,0.6,338.0,20.3
Yakhouba Diawara,2007,Pepperdine University,1,0,2007.0,64.0,SG,5.3,1.3,0.4,284.0,6.5
Yakhouba Diawara,2007,Pepperdine University,1,0,2008.0,54.0,SG,6.2,0.7,0.4,153.0,9.3
Yakhouba Diawara,2007,Pepperdine University,1,0,2009.0,63.0,SF,5.8,0.8,0.6,213.0,4.7
Guillermo Diaz,2008,University of Miami,1,0,2008.0,6.0,SG,6.4,0.0,0.0,5.0,8.5
Dan Dickau,2003,Gonzaga University,1,0,2003.0,50.0,PG,4.8,1.4,0.3,183.0,28.3
Dan Dickau,2003,Gonzaga University,1,0,2004.0,43.0,PG,5.1,3.1,0.0,95.0,21.8
Dan Dickau,2003,Gonzaga University,1,0,2004.0,23.0,PG,6.3,3.3,0.0,49.0,22.3
Dan Dickau,2003,Gonzaga University,1,0,2004.0,20.0,PG,3.9,2.9,0.0,46.0,21.4
Dan Dickau,2003,Gonzaga University,1,0,2005.0,71.0,PG,5.1,2.0,0.2,887.0,31.0
Dan Dickau,2003,Gonzaga University,1,0,2005.0,4.0,PG,3.5,0.0,0.0,5.0,8.8
Dan Dickau,2003,Gonzaga University,1,0,2005.0,67.0,PG,5.1,2.0,0.2,882.0,31.2
Dan Dickau,2003,Gonzaga University,1,0,2006.0,19.0,PG,4.2,2.4,0.3,62.0,25.5
Dan Dickau,2003,Gonzaga University,1,0,2007.0,50.0,PG,6.0,1.7,0.2,166.0,26.3
Dan Dickau,2003,Gonzaga University,1,0,2008.0,67.0,PG,5.4,1.6,0.2,352.0,27.9
Kaniel Dickens,2004,University of Idaho,1,0,2005.0,11.0,SF,8.9,1.8,1.3,13.0,2.6
Michael Dickerson,1999,University of Arizona,1,0,1999.0,50.0,SG,3.1,0.9,0.5,547.0,10.4
Michael Dickerson,1999,University of Arizona,1,0,2000.0,82.0,SG,5.4,2.0,1.0,1496.0,12.2
Michael Dickerson,1999,University of Arizona,1,0,2001.0,70.0,SG,5.0,1.2,0.7,1142.0,15.8
Michael Dickerson,1999,University of Arizona,1,0,2002.0,4.0,SG,5.4,1.3,0.6,43.0,12.1
Michael Dickerson,1999,University of Arizona,1,0,2003.0,6.0,SG,3.9,3.0,0.8,29.0,14.1
Travis Diener,2006,Marquette University,1,0,2006.0,23.0,PG,5.3,1.5,0.0,88.0,10.6
Travis Diener,2006,Marquette University,1,0,2007.0,26.0,PG,3.9,0.7,0.0,98.0,20.0
Travis Diener,2006,Marquette University,1,0,2008.0,66.0,PG,4.6,1.3,0.2,456.0,27.7
Travis Diener,2006,Marquette University,1,0,2009.0,55.0,PG,6.6,1.8,0.5,206.0,23.9
Travis Diener,2006,Marquette University,1,0,2010.0,9.0,PG,3.4,4.0,0.0,6.0,21.8
Travis Diener,2006,Marquette University,1,0,2010.0,4.0,PG,4.4,5.9,0.0,3.0,22.0
Travis Diener,2006,Marquette University,1,0,2010.0,5.0,PG,2.4,2.1,0.0,3.0,21.7
Gorgui Dieng,2014,University of Louisville,1,0,2014.0,60.0,C,20.0,1.8,4.6,286.0,7.2
Gorgui Dieng,2014,University of Louisville,1,0,2015.0,73.0,C,15.9,1.6,4.5,710.0,10.5
Gorgui Dieng,2014,University of Louisville,1,0,2016.0,82.0,C,15.3,2.1,3.5,827.0,10.1
Gorgui Dieng,2014,University of Louisville,1,0,2017.0,82.0,PF,14.2,1.7,3.1,816.0,8.6
Coby Dietrick,1971,San Jose State University,1,0,1982.0,74.0,C,10.7,2.4,1.7,222.0,11.5
Mickey Dillard,1982,Florida State University,1,0,1982.0,33.0,PG,3.8,1.8,0.5,73.0,21.1
Byron Dinkins,1990,University of North Carolina at Charlotte,1,0,1990.0,33.0,PG,5.8,2.5,0.3,115.0,27.3
Spencer Dinwiddie,2015,University of Colorado,0,0,2015.0,34.0,PG,5.7,2.2,1.0,145.0,34.9
Spencer Dinwiddie,2015,University of Colorado,0,0,2016.0,12.0,PG,5.8,1.0,0.0,58.0,20.9
Spencer Dinwiddie,2015,University of Colorado,0,0,2017.0,59.0,PG,6.5,1.6,1.3,432.0,20.3
Ike Diogu,2006,Arizona State University,1,0,2009.0,29.0,PF,15.5,0.7,1.1,119.0,2.7
Ike Diogu,2006,Arizona State University,1,0,2009.0,10.0,PF,16.0,0.7,0.5,92.0,4.1
DeSagana Diop,2002,Unknown,0,0,2005.0,39.0,C,13.5,1.4,6.6,40.0,7.1
DeSagana Diop,2002,Unknown,0,0,2006.0,81.0,C,14.9,1.6,7.4,190.0,2.2
DeSagana Diop,2002,Unknown,0,0,2007.0,81.0,C,17.8,1.4,5.8,190.0,2.8
DeSagana Diop,2002,Unknown,0,0,2013.0,22.0,C,12.9,1.2,5.7,16.0,8.5
Vlade Divac,1990,Unknown,0,1,1990.0,82.0,C,18.2,2.4,4.2,701.0,6.7
Vlade Divac,1990,Unknown,0,1,1991.0,82.0,C,16.7,2.3,3.3,921.0,5.8
Vlade Divac,1990,Unknown,0,1,1992.0,36.0,C,14.4,2.9,2.2,405.0,9.5
Vlade Divac,1990,Unknown,0,1,1993.0,82.0,C,16.5,2.5,3.4,1050.0,13.6
Vlade Divac,1990,Unknown,0,1,1994.0,79.0,C,17.2,1.7,2.6,1123.0,17.2
Vlade Divac,1990,Unknown,0,1,1995.0,80.0,C,16.3,2.0,4.3,1277.0,18.0
Vlade Divac,1990,Unknown,0,1,1996.0,79.0,C,16.0,1.6,3.7,1020.0,16.3
Vlade Divac,1990,Unknown,0,1,1997.0,81.0,C,15.5,2.0,4.7,1024.0,17.5
Vlade Divac,1990,Unknown,0,1,1998.0,64.0,C,17.3,2.5,3.8,667.0,15.8
Vlade Divac,1990,Unknown,0,1,1999.0,50.0,C,15.0,1.2,1.8,714.0,19.2
Vlade Divac,1990,Unknown,0,1,2000.0,82.0,C,14.4,2.1,2.8,1005.0,15.4
Vlade Divac,1990,Unknown,0,1,2001.0,81.0,C,15.0,1.8,2.6,974.0,15.2
Vlade Divac,1990,Unknown,0,1,2002.0,80.0,C,14.8,1.6,2.6,888.0,17.9
Vlade Divac,1990,Unknown,0,1,2003.0,80.0,C,12.9,1.8,2.9,795.0,16.7
Vlade Divac,1990,Unknown,0,1,2004.0,81.0,C,11.3,1.3,2.3,800.0,28.7
Juan Dixon,2003,University of Maryland,1,0,2003.0,42.0,PG,6.6,2.2,0.3,270.0,11.3
Juan Dixon,2003,University of Maryland,1,0,2004.0,71.0,SG,5.6,2.9,0.2,664.0,17.5
Juan Dixon,2003,University of Maryland,1,0,2005.0,63.0,SG,6.3,2.1,0.3,507.0,18.4
Juan Dixon,2003,University of Maryland,1,0,2006.0,76.0,SG,5.5,1.7,0.2,935.0,14.9
Juan Dixon,2003,University of Maryland,1,0,2007.0,81.0,SG,5.0,2.1,0.4,778.0,11.0
Juan Dixon,2003,University of Maryland,1,0,2007.0,55.0,SG,4.3,2.1,0.4,490.0,11.6
Juan Dixon,2003,University of Maryland,1,0,2007.0,26.0,SG,6.3,2.0,0.2,288.0,9.9
Juan Dixon,2003,University of Maryland,1,0,2008.0,53.0,PG,6.7,1.7,0.2,263.0,23.3
Juan Dixon,2003,University of Maryland,1,0,2008.0,36.0,PG,6.6,2.6,0.4,153.0,23.4
Juan Dixon,2003,University of Maryland,1,0,2008.0,17.0,PG,6.9,0.0,0.0,110.0,23.1
Juan Dixon,2003,University of Maryland,1,0,2009.0,50.0,PG,4.8,2.3,0.6,261.0,22.7
Aleksandar Djordjevic,1997,Unknown,0,0,1997.0,8.0,SG,4.9,0.0,0.0,25.0,13.1
Michael Doleac,1999,University of Utah,1,0,2000.0,81.0,C,13.6,1.1,1.8,565.0,7.6
Michael Doleac,1999,University of Utah,1,0,2001.0,77.0,C,10.8,1.4,2.2,490.0,7.8
Michael Doleac,1999,University of Utah,1,0,2005.0,80.0,C,12.9,1.0,1.4,321.0,6.2
Michael Doleac,1999,University of Utah,1,0,2007.0,56.0,C,13.1,1.4,1.7,200.0,5.1
Billy Donovan,1988,Providence College,1,0,1988.0,44.0,PG,3.9,2.1,0.2,105.0,32.8
Keyon Dooling,2001,University of Missouri,1,0,2001.0,76.0,PG,4.1,1.8,0.6,449.0,23.7
Keyon Dooling,2001,University of Missouri,1,0,2002.0,14.0,PG,1.1,1.4,1.3,58.0,12.7
Keyon Dooling,2001,University of Missouri,1,0,2003.0,55.0,SG,4.2,1.3,0.4,350.0,15.7
